BRICK,250,70,Red,1,0
BRICK,300,70,Red,1,0
BRICK,350,70,Red,1,0
BRICK,200,95,Green,1,0
BRICK,250,95,Green,1,0
BRICK,300,95,Green,1,0
BRICK,350,95,Green,1,0
BRICK,400,95,Green,1,0
BRICK,150,120,Yellow,1,0
BRICK,200,120,Yellow,1,0
BRICK,250,120,Yellow,1,0
BRICK,300,120,Yellow,1,0
BRICK,350,120,Yellow,1,0
BRICK,400,120,Yellow,1,0
BRICK,450,120,Yellow,1,0
BRICK,100,145,Blue,1,0
BRICK,150,145,Blue,1,0
BRICK,200,145,Blue,1,0
BRICK,250,145,Blue,1,0
BRICK,300,145,Blue,1,0
BRICK,350,145,Blue,1,0
BRICK,400,145,Blue,1,0
BRICK,450,145,Blue,1,0
BRICK,500,145,Blue,1,0
BRICK,100,170,Gray,2,0
BRICK,150,170,Gray,2,0
BRICK,200,170,Gray,2,0
BRICK,250,170,Gray,2,0
BRICK,300,170,Gray,2,0
BRICK,350,170,Gray,2,0
BRICK,400,170,Gray,2,0
BRICK,450,170,Gray,2,0
BRICK,500,170,Gray,2,0
BRICK,550,170,Gray,2,0
BRICK,50,170,Gray,1,2
BRICK,300,45,Black,1,2
BRICK,100,195,White,1,3
BRICK,400,195,White,1,3
BRICK,150,195,White,1,0
BRICK,200,195,White,1,0
BRICK,250,195,White,1,0
BRICK,300,195,White,1,0
BRICK,350,195,White,1,0
BRICK,450,195,White,1,0
BRICK,500,195,White,1,0
BRICK,150,220,Pink,1,0
BRICK,200,220,Pink,1,0
BRICK,250,220,Pink,1,0
BRICK,350,220,Pink,1,0
BRICK,400,220,Pink,1,0
BRICK,300,220,Pink,1,6
BRICK,450,220,Pink,1,7
BRICK,200,245,Black,1,3
BRICK,250,245,Black,1,0
BRICK,300,245,Black,1,0
BRICK,350,245,Black,1,0
BRICK,400,245,Black,1,0
BRICK,300,270,Red,1,4
BRICK,250,270,Red,1,0
BRICK,350,270,Red,1,0
BRICK,300,295,Green,1,3
