BRICK,50,70,Red,1,0
BRICK,100,70,Red,1,0
BRICK,150,70,Red,1,0
BRICK,200,70,Red,1,0
BRICK,250,70,Red,1,0
BRICK,300,70,Red,1,0
BRICK,350,70,Red,1,0
BRICK,400,70,Red,1,0
BRICK,450,70,Red,1,0
BRICK,500,70,Red,1,0
BRICK,550,70,Red,1,0
BRICK,50,95,Green,1,0
BRICK,100,95,Green,1,0
BRICK,150,95,Green,1,0
BRICK,200,95,Green,1,0
BRICK,250,95,Green,1,0
BRICK,300,95,Green,1,0
BRICK,350,95,Green,1,0
BRICK,400,95,Green,1,0
BRICK,450,95,Green,1,0
BRICK,500,95,Green,1,0
BRICK,550,95,Green,1,0
BRICK,50,120,Yellow,1,0
BRICK,100,120,Yellow,1,0
BRICK,150,120,Yellow,1,0
BRICK,200,120,Yellow,1,0
BRICK,250,120,Yellow,1,0
BRICK,300,120,Yellow,1,0
BRICK,350,120,Yellow,1,0
BRICK,400,120,Yellow,1,0
BRICK,450,120,Yellow,1,0
BRICK,500,120,Yellow,1,0
BRICK,550,120,Yellow,1,0
BRICK,50,145,Blue,1,0
BRICK,100,145,Blue,1,0
BRICK,150,145,Blue,1,0
BRICK,200,145,Blue,1,0
BRICK,250,145,Blue,1,0
BRICK,300,145,Blue,1,0
BRICK,350,145,Blue,1,0
BRICK,400,145,Blue,1,0
BRICK,450,145,Blue,1,0
BRICK,500,145,Blue,1,0
BRICK,550,145,Blue,1,0
BRICK,50,170,Gray,2,0
BRICK,100,170,Gray,2,0
BRICK,150,170,Gray,2,0
BRICK,200,170,Gray,2,0
BRICK,250,170,Gray,2,0
BRICK,300,170,Gray,2,0
BRICK,350,170,Gray,2,0
BRICK,400,170,Gray,2,0
BRICK,450,170,Gray,2,0
BRICK,500,170,Gray,2,0
BRICK,550,170,Gray,2,0
