BRICK,50,200,Gray,2,0
BRICK,100,200,Gray,2,0
BRICK,150,200,Gray,2,0
BRICK,300,200,Gray,2,0
BRICK,350,200,Gray,2,0
BRICK,450,200,Gray,2,0
BRICK,550,200,Gray,2,0
BRICK,200,200,Gray,2,0
BRICK,250,200,Gray,2,0
BRICK,400,200,Gray,2,0
BRICK,500,200,Gray,2,0
BRICK,0,200,Gray,2,0
BRICK,600,200,Gray,2,0
BRICK,50,170,Green,1,3
BRICK,550,170,Green,1,3
BRICK,150,170,Green,1,3
BRICK,250,170,Green,1,3
BRICK,350,170,Green,1,3
BRICK,450,170,Green,1,3
BRICK,100,140,Yellow,1,3
BRICK,200,140,Yellow,1,3
BRICK,300,140,Yellow,1,3
BRICK,400,140,Yellow,1,3
BRICK,500,140,Yellow,1,3
BRICK,50,110,Blue,1,6
BRICK,150,110,Blue,1,6
BRICK,250,110,Blue,1,6
BRICK,350,110,Blue,1,6
BRICK,450,110,Blue,1,6
BRICK,550,110,Blue,1,6
BRICK,100,80,Red,1,2
BRICK,500,80,Red,1,2
BRICK,200,80,Red,1,0
BRICK,300,80,Red,1,0
BRICK,400,80,Red,1,0
BRICK,50,50,Gray,2,1
BRICK,0,50,Gray,2,1
BRICK,100,50,Gray,2,1
BRICK,200,50,Gray,2,1
BRICK,300,50,Gray,2,1
BRICK,400,50,Gray,2,1
BRICK,500,50,Gray,2,1
BRICK,600,50,Gray,2,2
BRICK,450,50,Gray,2,3
BRICK,550,50,Gray,2,0
BRICK,250,50,Gray,2,4
BRICK,150,50,Gray,2,0
BRICK,350,50,Gray,2,0
